|chunk|chunk_hash|source_url
24|"A
=  
1
2  
(  
a  
1  
[  
a  
2  
sin
⁡
(  
θ  
1  
)
+  
a  
3  
sin
⁡
(  
θ  
1  
+  
θ  
2  
)
+
⋯
+  
a  
n
−
1  
sin
⁡
(  
θ  
1  
+  
θ  
2  
+
⋯
+  
θ  
n
−
2  
)
]  
+  
a  
2  
[  
a  
3  
sin
⁡
(  
θ  
2  
)
+  
a  
4  
sin
⁡
(  
θ  
2  
+  
θ  
3  
)
+
⋯
+  
a  
n
−
1  
sin
⁡
(  
θ  
2  
+
⋯
+  
θ  
n
−
2  
)
]  
+
⋯
+  
a  
n
−
2  
[  
a  
n
−
1  
sin
⁡
(  
θ  
n
−
2  
)
]
)
.  
{\displaystyle {\begin{aligned}A={\frac {1}{2}}(a_{1}[a_{2}\sin(\theta _{1})+a_{3}\sin(\theta _{1}+\theta _{2})+\cdots +a_{n-1}\sin(\theta _{1}+\theta _{2}+\cdots +\theta _{n-2})]\\{}+a_{2}[a_{3}\sin(\theta _{2})+a_{4}\sin(\theta _{2}+\theta _{3})+\cdots +a_{n-1}\sin(\theta _{2}+\cdots +\theta _{n-2})]\\{}+\cdots +a_{n-2}[a_{n-1}\sin(\theta _{n-2})]).\end{aligned}}}
The formula was described by Lopshits in 1963.If the polygon can be drawn on an equally spaced grid such that all its vertices are grid points, Pick's theorem gives a simple formula for the polygon's area based on the numbers of interior and boundary grid points: the former number plus one-half the latter number, minus 1.
In every polygon with perimeter p and area A , the isoperimetric inequality  
p  
2  
>
4
π
A  
{\displaystyle p^{2}>4\pi A}
holds.For any two simple polygons of equal area, the Bolyai–Gerwien theorem asserts that the first can be cut into polygonal pieces which can be reassembled to form the second polygon.
The lengths of the sides of a polygon do not in general determine its area. However, if the polygon is simple and cyclic then the sides do determine the area. Of all n-gons with given side lengths, the one with the largest area is cyclic. Of all n-gons with a given perimeter, the one with the largest area is regular (and therefore cyclic).  
==== Regular polygons ====
Many specialized formulas apply to the areas of regular polygons.
The area of a regular polygon is given in terms of the radius r of its inscribed circle and its perimeter p by  
A
=  
1
2  
⋅
p
⋅
r
."|9b7c9745c4003832233146f8e1b2063c|https://en.wikipedia.org/wiki/Polygon
25|"The area of a regular polygon is given in terms of the radius r of its inscribed circle and its perimeter p by  
A
=  
1
2  
⋅
p
⋅
r
.  
{\displaystyle A={\tfrac {1}{2}}\cdot p\cdot r.}
This radius is also termed its apothem and is often represented as a.
The area of a regular n-gon in terms of the radius R of its circumscribed circle can be expressed trigonometrically as:  
A
=  
R  
2  
⋅  
n
2  
⋅
sin
⁡  
2
π  
n  
=  
R  
2  
⋅
n
⋅
sin
⁡  
π
n  
⋅
cos
⁡  
π
n  
{\displaystyle A=R^{2}\cdot {\frac {n}{2}}\cdot \sin {\frac {2\pi }{n}}=R^{2}\cdot n\cdot \sin {\frac {\pi }{n}}\cdot \cos {\frac {\pi }{n}}}
The area of a regular n-gon inscribed in a unit-radius circle, with side s and interior angle  
α
,  
{\displaystyle \alpha ,}
can also be expressed trigonometrically as:  
A
=  
n  
s  
2  
4  
cot
⁡  
π
n  
=  
n  
s  
2  
4  
cot
⁡  
α  
n
−
2  
=
n
⋅
sin
⁡  
α  
n
−
2  
⋅
cos
⁡  
α  
n
−
2  
.  
{\displaystyle A={\frac {ns^{2}}{4}}\cot {\frac {\pi }{n}}={\frac {ns^{2}}{4}}\cot {\frac {\alpha }{n-2}}=n\cdot \sin {\frac {\alpha }{n-2}}\cdot \cos {\frac {\alpha }{n-2}}.}  
==== Self-intersecting ====
The area of a self-intersecting polygon can be defined in two different ways, giving different answers:  
Using the formulas for simple polygons, we allow that particular regions within the polygon may have their area multiplied by a factor which we call the density of the region. For example, the central convex pentagon in the center of a pentagram has density 2. The two triangular regions of a cross-quadrilateral (like a figure 8) have opposite-signed densities, and adding their areas together can give a total area of zero for the whole figure."|85da10af6596ef9711a092f10685d0a0|https://en.wikipedia.org/wiki/Polygon
26|"Considering the enclosed regions as point sets, we can find the area of the enclosed point set. This corresponds to the area of the plane covered by the polygon or to the area of one or more simple polygons having the same outline as the self-intersecting one. In the case of the cross-quadrilateral, it is treated as two simple triangles.  
=== Centroid ===
Using the same convention for vertex coordinates as in the previous section, the coordinates of the centroid of a solid simple polygon are  
C  
x  
=  
1  
6
A  
∑  
i
=
0  
n
−
1  
(  
x  
i  
+  
x  
i
+
1  
)
(  
x  
i  
y  
i
+
1  
−  
x  
i
+
1  
y  
i  
)
,  
{\displaystyle C_{x}={\frac {1}{6A}}\sum _{i=0}^{n-1}(x_{i}+x_{i+1})(x_{i}y_{i+1}-x_{i+1}y_{i}),}  
C  
y  
=  
1  
6
A  
∑  
i
=
0  
n
−
1  
(  
y  
i  
+  
y  
i
+
1  
)
(  
x  
i  
y  
i
+
1  
−  
x  
i
+
1  
y  
i  
)
.  
{\displaystyle C_{y}={\frac {1}{6A}}\sum _{i=0}^{n-1}(y_{i}+y_{i+1})(x_{i}y_{i+1}-x_{i+1}y_{i}).}
In these formulas, the signed value of area  
A  
{\displaystyle A}
must be used.
For triangles (n = 3), the centroids of the vertices and of the solid shape are the same, but, in general, this is not true for n > 3. The centroid of the vertex set of a polygon with n vertices has the coordinates  
c  
x  
=  
1
n  
∑  
i
=
0  
n
−
1  
x  
i  
,  
{\displaystyle c_{x}={\frac {1}{n}}\sum _{i=0}^{n-1}x_{i},}  
c  
y  
=  
1
n  
∑  
i
=
0  
n
−
1  
y  
i  
.  
{\displaystyle c_{y}={\frac {1}{n}}\sum _{i=0}^{n-1}y_{i}.}"|374b20959230c3e82eb75b449a3a3d86|https://en.wikipedia.org/wiki/Polygon
27|"The idea of a polygon has been generalized in various ways. Some of the more important include:  
A spherical polygon is a circuit of arcs of great circles (sides) and vertices on the surface of a sphere. It allows the digon, a polygon having only two sides and two corners, which is impossible in a flat plane. Spherical polygons play an important role in cartography (map making) and in Wythoff's construction of the uniform polyhedra.
A skew polygon does not lie in a flat plane, but zigzags in three (or more) dimensions. The Petrie polygons of the regular polytopes are well known examples.
An apeirogon is an infinite sequence of sides and angles, which is not closed but has no ends because it extends indefinitely in both directions.
A skew apeirogon is an infinite sequence of sides and angles that do not lie in a flat plane.
A polygon with holes is an area-connected or multiply-connected planar polygon with one external boundary and one or more interior boundaries (holes).
A complex polygon is a configuration analogous to an ordinary polygon, which exists in the complex plane of two real and two imaginary dimensions.
An abstract polygon is an algebraic partially ordered set representing the various elements (sides, vertices, etc.) and their connectivity. A real geometric polygon is said to be a realization of the associated abstract polygon. Depending on the mapping, all the generalizations described here can be realized.
A polyhedron is a three-dimensional solid bounded by flat polygonal faces, analogous to a polygon in two dimensions. The corresponding shapes in four or higher dimensions are called polytopes. (In other conventions, the words polyhedron and polytope are used in any dimension, with the distinction between the two that a polytope is necessarily bounded.)"|853b090d6918ddffaf638db21091aa90|https://en.wikipedia.org/wiki/Polygon
28|"The word polygon comes from Late Latin polygōnum (a noun), from Greek πολύγωνον (polygōnon/polugōnon), noun use of neuter of πολύγωνος (polygōnos/polugōnos, the masculine adjective), meaning ""many-angled"". Individual polygons are named (and sometimes classified) according to the number of sides, combining a Greek-derived numerical prefix with the suffix -gon, e.g. pentagon, dodecagon. The triangle, quadrilateral and nonagon are exceptions.
Beyond decagons (10-sided) and dodecagons (12-sided), mathematicians generally use numerical notation, for example 17-gon and 257-gon.Exceptions exist for side counts that are easily expressed in verbal form (e.g. 20 and 30), or are used by non-mathematicians. Some special polygons also have their own names; for example the regular star pentagon is also known as the pentagram.  
To construct the name of a polygon with more than 20 and fewer than 100 edges, combine the prefixes as follows. The ""kai"" term applies to 13-gons and higher and was used by Kepler, and advocated by John H. Conway for clarity of concatenated prefix numbers in the naming of quasiregular polyhedra, though not all sources use it."|26c0a7a0ae775215b15f3978cfbad809|https://en.wikipedia.org/wiki/Polygon
29|Polygons have been known since ancient times. The regular polygons were known to the ancient Greeks, with the pentagram, a non-convex regular polygon (star polygon), appearing as early as the 7th century B.C. on a krater by Aristophanes, found at Caere and now in the Capitoline Museum.The first known systematic study of non-convex polygons in general was made by Thomas Bradwardine in the 14th century.In 1952, Geoffrey Colin Shephard generalized the idea of polygons to the complex plane, where each real dimension is accompanied by an imaginary one, to create complex polygons.|f898b8dd59d62ab8e4923a89ccf70fa2|https://en.wikipedia.org/wiki/Polygon
30|"Polygons appear in rock formations, most commonly as the flat facets of crystals, where the angles between the sides depend on the type of mineral from which the crystal is made.
Regular hexagons can occur when the cooling of lava forms areas of tightly packed columns of basalt, which may be seen at the Giant's Causeway in Northern Ireland, or at the Devil's Postpile in California.
In biology, the surface of the wax honeycomb made by bees is an array of hexagons, and the sides and base of each cell are also polygons."|90d18d24e5dc494cfa663e65f9de46cd|https://en.wikipedia.org/wiki/Polygon
31|"In computer graphics, a polygon is a primitive used in modelling and rendering. They are defined in a database, containing arrays of vertices (the coordinates of the geometrical vertices, as well as other attributes of the polygon, such as color, shading and texture), connectivity information, and materials.Any surface is modelled as a tessellation called polygon mesh. If a square mesh has n + 1 points (vertices) per side, there are n squared squares in the mesh, or 2n squared triangles since there are two triangles in a square. There are (n + 1)2 / 2(n2) vertices per triangle. Where n is large, this approaches one half. Or, each vertex inside the square mesh connects four edges (lines).
The imaging system calls up the structure of polygons needed for the scene to be created from the database. This is transferred to active memory and finally, to the display system (screen, TV monitors etc.) so that the scene can be viewed. During this process, the imaging system renders polygons in correct perspective ready for transmission of the processed data to the display system. Although polygons are two-dimensional, through the system computer they are placed in a visual scene in the correct three-dimensional orientation.
In computer graphics and computational geometry, it is often necessary to determine whether a given point  
P
=
(  
x  
0  
,  
y  
0  
)  
{\displaystyle P=(x_{0},y_{0})}
lies inside a simple polygon given by a sequence of line segments. This is called the point in polygon test."|a45263638dcaa6f81cf59ee5590b2d09|https://en.wikipedia.org/wiki/Polygon
32|"In mathematics, an ellipse is a plane curve surrounding two focal points, such that for all points on the curve, the sum of the two distances to the focal points is a constant. It generalizes a circle, which is the special type of ellipse in which the two focal points are the same. The elongation of an ellipse is measured by its eccentricity  
e  
{\displaystyle e}
, a number ranging from  
e
=
0  
{\displaystyle e=0}
(the limiting case of a circle) to  
e
=
1  
{\displaystyle e=1}
(the limiting case of infinite elongation, no longer an ellipse but a parabola).
An ellipse has a simple algebraic solution for its area, but only approximations for its perimeter (also known as circumference), for which integration is required to obtain an exact solution.
Analytically, the equation of a standard ellipse centered at the origin with width  
2
a  
{\displaystyle 2a}
and height  
2
b  
{\displaystyle 2b}
is:  
Assuming  
a
≥
b  
{\displaystyle a\geq b}
, the foci are  
(
±
c
,
0
)  
{\displaystyle (\pm c,0)}
for  
c
=  
a  
2  
−  
b  
2  
{\textstyle c={\sqrt {a^{2}-b^{2}}}}
. The standard parametric equation is:  
Ellipses are the closed type of conic section: a plane curve tracing the intersection of a cone with a plane (see figure). Ellipses have many similarities with the other two forms of conic sections, parabolas and hyperbolas, both of which are open and unbounded. An angled cross section of a right circular cylinder is also an ellipse.
An ellipse may also be defined in terms of one focal point and a line outside the ellipse called the directrix: for all points on the ellipse, the ratio between the distance to the focus and the distance to the directrix is a constant. This constant ratio is the above-mentioned eccentricity:"|b3a91d54f63eeaa6931fcf501aabc665|https://en.wikipedia.org/wiki/Ellipse
33|"Ellipses are common in physics, astronomy and engineering. For example, the orbit of each planet in the Solar System is approximately an ellipse with the Sun at one focus point (more precisely, the focus is the barycenter of the Sun–planet pair). The same is true for moons orbiting planets and all other systems of two astronomical bodies. The shapes of planets and stars are often well described by ellipsoids. A circle viewed from a side angle looks like an ellipse: that is, the ellipse is the image of a circle under parallel or perspective projection. The ellipse is also the simplest Lissajous figure formed when the horizontal and vertical motions are sinusoids with the same frequency: a similar effect leads to elliptical polarization of light in optics.
The name, ἔλλειψις (élleipsis, ""omission""), was given by Apollonius of Perga in his Conics."|3db0d16807b905a52bda57f626853fc6|https://en.wikipedia.org/wiki/Ellipse
34|"An ellipse can be defined geometrically as a set or locus of points in the Euclidean plane:  
The midpoint  
C  
{\displaystyle C}
of the line segment joining the foci is called the center of the ellipse. The line through the foci is called the major axis, and the line perpendicular to it through the center is the minor axis. The major axis intersects the ellipse at two vertices  
V  
1  
,  
V  
2  
{\displaystyle V_{1},V_{2}}
, which have distance  
a  
{\displaystyle a}
to the center. The distance  
c  
{\displaystyle c}
of the foci to the center is called the focal distance or linear eccentricity. The quotient  
e
=  
c
a  
{\displaystyle e={\tfrac {c}{a}}}
is the eccentricity.
The case  
F  
1  
=  
F  
2  
{\displaystyle F_{1}=F_{2}}
yields a circle and is included as a special type of ellipse.
The equation  
|  
P  
F  
2  
|  
+  
|  
P  
F  
1  
|  
=
2
a  
{\displaystyle \left|PF_{2}\right|+\left|PF_{1}\right|=2a}
can be viewed in a different way (see figure):  
c  
2  
{\displaystyle c_{2}}
is called the circular directrix (related to focus  
F  
2  
{\displaystyle F_{2}}
) of the ellipse. This property should not be confused with the definition of an ellipse using a directrix line below.
Using Dandelin spheres, one can prove that any section of a cone with a plane is an ellipse, assuming the plane does not contain the apex and has slope less than that of the lines on the cone."|c3d4de3a141f85f659b1eee382b1684f|https://en.wikipedia.org/wiki/Ellipse
35|"=== Standard equation ===
The standard form of an ellipse in Cartesian coordinates assumes that the origin is the center of the ellipse, the x-axis is the major axis, and:  
For an arbitrary point  
(
x
,
y
)  
{\displaystyle (x,y)}
the distance to the focus  
(
c
,
0
)  
{\displaystyle (c,0)}
is  
(
x
−
c  
)  
2  
+  
y  
2  
{\textstyle {\sqrt {(x-c)^{2}+y^{2}}}}
and to the other focus  
(
x
+
c  
)  
2  
+  
y  
2  
{\textstyle {\sqrt {(x+c)^{2}+y^{2}}}}
. Hence the point  
(
x
,  
y
)  
{\displaystyle (x,\,y)}
is on the ellipse whenever:  
Removing the radicals by suitable squarings and using  
b  
2  
=  
a  
2  
−  
c  
2  
{\displaystyle b^{2}=a^{2}-c^{2}}
(see diagram) produces the standard equation of the ellipse:
or, solved for y:  
The width and height parameters  
a
,  
b  
{\displaystyle a,\;b}
are called the semi-major and semi-minor axes. The top and bottom points  
V  
3  
=
(
0
,  
b
)
,  
V  
4  
=
(
0
,  
−
b
)  
{\displaystyle V_{3}=(0,\,b),\;V_{4}=(0,\,-b)}
are the co-vertices. The distances from a point  
(
x
,  
y
)  
{\displaystyle (x,\,y)}
on the ellipse to the left and right foci are  
a
+
e
x  
{\displaystyle a+ex}
and  
a
−
e
x  
{\displaystyle a-ex}
.
It follows from the equation that the ellipse is symmetric with respect to the coordinate axes and hence with respect to the origin.  
=== Parameters ===  
==== Principal axes ====
Throughout this article, the semi-major and semi-minor axes are denoted  
a  
{\displaystyle a}
and  
b  
{\displaystyle b}
, respectively, i.e.  
a
≥
b
>
0  
.  
{\displaystyle a\geq b>0\ .}  
In principle, the canonical ellipse equation  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
may have  
a
<
b  
{\displaystyle a<b}
(and hence the ellipse would be taller than it is wide). This form can be converted to the standard form by transposing the variable names  
x  
{\displaystyle x}
and  
y  
{\displaystyle y}
and the parameter names  
a"|b2f331f95e1efd3f7a3f804f6532f074|https://en.wikipedia.org/wiki/Ellipse
36|"x  
{\displaystyle x}
and  
y  
{\displaystyle y}
and the parameter names  
a  
{\displaystyle a}
and  
b
.  
{\displaystyle b.}  
==== Linear eccentricity ====
This is the distance from the center to a focus:  
c
=  
a  
2  
−  
b  
2  
{\displaystyle c={\sqrt {a^{2}-b^{2}}}}
.  
==== Eccentricity ====
The eccentricity can be expressed as:  
assuming  
a
>
b
.  
{\displaystyle a>b.}
An ellipse with equal axes (  
a
=
b  
{\displaystyle a=b}
) has zero eccentricity, and is a circle.  
==== Semi-latus rectum ====
The length of the chord through one focus, perpendicular to the major axis, is called the latus rectum. One half of it is the semi-latus rectum  
ℓ  
{\displaystyle \ell }
. A calculation shows:
The semi-latus rectum  
ℓ  
{\displaystyle \ell }
is equal to the radius of curvature at the vertices (see section curvature).  
=== Tangent ===
An arbitrary line  
g  
{\displaystyle g}
intersects an ellipse at 0, 1, or 2 points, respectively called an exterior line, tangent and secant. Through any point of an ellipse there is a unique tangent. The tangent at a point  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
of the ellipse  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
has the coordinate equation:  
A vector parametric equation of the tangent is:  
Proof:
Let  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
be a point on an ellipse and  
x
→  
=  
(  
x  
1  
y  
1  
)  
+
s  
(  
u  
v  
)  
{\textstyle {\vec {x}}={\begin{pmatrix}x_{1}\\y_{1}\end{pmatrix}}+s{\begin{pmatrix}u\\v\end{pmatrix}}}
be the equation of any line  
g  
{\displaystyle g}
containing  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
. Inserting the line's equation into the ellipse equation and respecting  
x  
1  
2  
a  
2  
+  
y  
1  
2  
b  
2  
=
1  
{\textstyle {\frac {x_{1}^{2}}{a^{2}}}+{\frac {y_{1}^{2}}{b^{2}}}=1}
yields:  
There are then cases:  
x  
1  
a  
2  
u
+  
y  
1"|461de35f4cfe2e9b5af26d110674713d|https://en.wikipedia.org/wiki/Ellipse
37|"x  
1  
2  
a  
2  
+  
y  
1  
2  
b  
2  
=
1  
{\textstyle {\frac {x_{1}^{2}}{a^{2}}}+{\frac {y_{1}^{2}}{b^{2}}}=1}
yields:  
There are then cases:  
x  
1  
a  
2  
u
+  
y  
1  
b  
2  
v
=
0.  
{\displaystyle {\frac {x_{1}}{a^{2}}}u+{\frac {y_{1}}{b^{2}}}v=0.}
Then line  
g  
{\displaystyle g}
and the ellipse have only point  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
in common, and  
g  
{\displaystyle g}
is a tangent. The tangent direction has perpendicular vector  
(  
x  
1  
a  
2  
y  
1  
b  
2  
)  
{\displaystyle {\begin{pmatrix}{\frac {x_{1}}{a^{2}}}&{\frac {y_{1}}{b^{2}}}\end{pmatrix}}}
, so the tangent line has equation  
x  
1  
a  
2  
x
+  
y  
1  
b  
2  
y
=
k  
{\textstyle {\frac {x_{1}}{a^{2}}}x+{\tfrac {y_{1}}{b^{2}}}y=k}
for some  
k  
{\displaystyle k}
. Because  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
is on the tangent and the ellipse, one obtains  
k
=
1  
{\displaystyle k=1}
.  
x  
1  
a  
2  
u
+  
y  
1  
b  
2  
v
≠
0.  
{\displaystyle {\frac {x_{1}}{a^{2}}}u+{\frac {y_{1}}{b^{2}}}v\neq 0.}
Then line  
g  
{\displaystyle g}
has a second point in common with the ellipse, and is a secant.Using (1) one finds that  
(  
−  
y  
1  
a  
2  
x  
1  
b  
2  
)  
{\displaystyle {\begin{pmatrix}-y_{1}a^{2}&x_{1}b^{2}\end{pmatrix}}}
is a tangent vector at point  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},\,y_{1})}
, which proves the vector equation.
If  
(  
x  
1  
,  
y  
1  
)  
{\displaystyle (x_{1},y_{1})}
and  
(
u
,
v
)  
{\displaystyle (u,v)}
are two points of the ellipse such that  
x  
1  
u  
a  
2  
+  
y  
1  
v  
b  
2  
=
0  
{\textstyle {\frac {x_{1}u}{a^{2}}}+{\tfrac {y_{1}v}{b^{2}}}=0}
, then the points lie on two conjugate diameters (see below). (If  
a
=
b  
{\displaystyle a=b}
, the ellipse is a circle and ""conjugate"" means ""orthogonal"".)  
=== Shifted ellipse ===
If the standard ellipse is shifted to have center  
(  
x  
∘  
,  
y  
∘  
)"|7fa4c3bd6a1066e80a794d2264a88f87|https://en.wikipedia.org/wiki/Ellipse
38|"a
=
b  
{\displaystyle a=b}
, the ellipse is a circle and ""conjugate"" means ""orthogonal"".)  
=== Shifted ellipse ===
If the standard ellipse is shifted to have center  
(  
x  
∘  
,  
y  
∘  
)  
{\displaystyle \left(x_{\circ },\,y_{\circ }\right)}
, its equation is  
The axes are still parallel to the x- and y-axes.  
=== General ellipse ===  
In analytic geometry, the ellipse is defined as a quadric: the set of points  
(
x
,  
y
)  
{\displaystyle (x,\,y)}
of the Cartesian plane that, in non-degenerate cases, satisfy the implicit equation
provided  
B  
2  
−
4
A
C
<
0.  
{\displaystyle B^{2}-4AC<0.}  
To distinguish the degenerate cases from the non-degenerate case, let ∆ be the determinant  
Then the ellipse is a non-degenerate real ellipse if and only if C∆ < 0. If C∆ > 0, we have an imaginary ellipse, and if ∆ = 0, we have a point ellipse.: 63 The general equation's coefficients can be obtained from known semi-major axis  
a  
{\displaystyle a}
, semi-minor axis  
b  
{\displaystyle b}
, center coordinates  
(  
x  
∘  
,  
y  
∘  
)  
{\displaystyle \left(x_{\circ },\,y_{\circ }\right)}
, and rotation angle  
θ  
{\displaystyle \theta }
(the angle from the positive horizontal axis to the ellipse's major axis) using the formulae:  
These expressions can be derived from the canonical equation  
by a Euclidean transformation of the coordinates  
(
X
,  
Y
)  
{\displaystyle (X,\,Y)}
:  
Conversely, the canonical form parameters can be obtained from the general-form coefficients by the equations:
where atan2 is the 2-argument arctangent function."|94a3c9ffaf61850b9357f1cb69b11dce|https://en.wikipedia.org/wiki/Ellipse
39|"=== Standard parametric representation ===
Using trigonometric functions, a parametric representation of the standard ellipse  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
is:  
The parameter t (called the eccentric anomaly in astronomy) is not the angle of  
(
x
(
t
)
,
y
(
t
)
)  
{\displaystyle (x(t),y(t))}
with the x-axis, but has a geometric meaning due to Philippe de La Hire (see § Drawing ellipses below).  
=== Rational representation ===
With the substitution  
u
=
tan
⁡  
(  
t
2  
)  
{\textstyle u=\tan \left({\frac {t}{2}}\right)}
and trigonometric formulae one obtains  
and the rational parametric equation of an ellipse  
which covers any point of the ellipse  
x  
2  
a  
2  
+  
y  
2  
b  
2  
=
1  
{\displaystyle {\tfrac {x^{2}}{a^{2}}}+{\tfrac {y^{2}}{b^{2}}}=1}
except the left vertex  
(
−
a
,  
0
)  
{\displaystyle (-a,\,0)}
.
For  
u
∈
[
0
,  
1
]
,  
{\displaystyle u\in [0,\,1],}
this formula represents the right upper quarter of the ellipse moving counter-clockwise with increasing  
u
.  
{\displaystyle u.}
The left vertex is the limit  
lim  
u
→
±
∞  
(
x
(
u
)
,  
y
(
u
)
)
=
(
−
a
,  
0
)  
.  
{\textstyle \lim _{u\to \pm \infty }(x(u),\,y(u))=(-a,\,0)\;.}  
Alternately, if the parameter  
[
u
:
v
]  
{\displaystyle [u:v]}
is considered to be a point on the real projective line  
P  
(  
R  
)  
{\textstyle \mathbf {P} (\mathbf {R} )}
, then the corresponding rational parametrization is  
Then  
[
1
:
0
]
↦
(
−
a
,  
0
)
.  
{\textstyle [1:0]\mapsto (-a,\,0).}  
Rational representations of conic sections are commonly used in computer-aided design (see Bezier curve).  
=== Tangent slope as parameter ===
A parametric representation, which uses the slope  
m  
{\displaystyle m}
of the tangent at a point of the ellipse
can be obtained from the derivative of the standard representation  
x
→  
(
t
)
=
(
a
cos
⁡
t
,  
b
sin
⁡
t  
)  
T"|a393b1a45217a23a527894171fb7c303|https://en.wikipedia.org/wiki/Ellipse
40|"m  
{\displaystyle m}
of the tangent at a point of the ellipse
can be obtained from the derivative of the standard representation  
x
→  
(
t
)
=
(
a
cos
⁡
t
,  
b
sin
⁡
t  
)  
T  
{\displaystyle {\vec {x}}(t)=(a\cos t,\,b\sin t)^{\mathsf {T}}}
:  
With help of trigonometric formulae one obtains:  
Replacing  
cos
⁡
t  
{\displaystyle \cos t}
and  
sin
⁡
t  
{\displaystyle \sin t}
of the standard representation yields:  
Here  
m  
{\displaystyle m}
is the slope of the tangent at the corresponding ellipse point,  
c
→  
+  
{\displaystyle {\vec {c}}_{+}}
is the upper and  
c
→  
−  
{\displaystyle {\vec {c}}_{-}}
the lower half of the ellipse. The vertices  
(
±
a
,  
0
)  
{\displaystyle (\pm a,\,0)}
, having vertical tangents, are not covered by the representation.
The equation of the tangent at point  
c
→  
±  
(
m
)  
{\displaystyle {\vec {c}}_{\pm }(m)}
has the form  
y
=
m
x
+
n  
{\displaystyle y=mx+n}
. The still unknown  
n  
{\displaystyle n}
can be determined by inserting the coordinates of the corresponding ellipse point  
c
→  
±  
(
m
)  
{\displaystyle {\vec {c}}_{\pm }(m)}
:  
This description of the tangents of an ellipse is an essential tool for the determination of the orthoptic of an ellipse. The orthoptic article contains another proof, without differential calculus and trigonometric formulae.  
=== General ellipse ===
Another definition of an ellipse uses affine transformations:  
Any ellipse is an affine image of the unit circle with equation  
x  
2  
+  
y  
2  
=
1  
{\displaystyle x^{2}+y^{2}=1}
.Parametric representationAn affine transformation of the Euclidean plane has the form  
x
→  
↦  
f
→  
0  
+
A  
x
→  
{\displaystyle {\vec {x}}\mapsto {\vec {f}}\!_{0}+A{\vec {x}}}
, where  
A  
{\displaystyle A}
is a regular matrix (with non-zero determinant) and  
f
→  
0  
{\displaystyle {\vec {f}}\!_{0}}
is an arbitrary vector. If  
f
→  
1  
,  
f
→  
2  
{\displaystyle {\vec {f}}\!_{1},{\vec {f}}\!_{2}}"|94f4e96c48faea581a576716ee62c717|https://en.wikipedia.org/wiki/Ellipse
